feature,importance
seed,0.04172225591267431
debt_financing,0.03699211643420253
angel,0.011279563371740409
months_to_first_funding,0.008975136446331078
convertible_note,0.0019405700424499628
grant,0.0009702850212249814
equity_crowdfunding,0.0
founded_year,-0.000727713765918736
market,-0.0009702850212249814
state_code,-0.005942995755003034
category_count,-0.012249848392965413
country_code,-0.019284414796846595
